"年","リーグ","シーズン","球団id","名前","選手id","投","試合","完投","完了","当初","補回","無点","勝利","無四球","先発","リリーフ","勝利","敗北","引分","セーブ","ＳＰ","ホールド","ＨＰ","勝率","打者","打数","投球回","安打","本塁打","犠打","犠飛","四球計","故意","四球","死球","三振","暴投","ボーク","失点","自責点","防御率","妨害出塁","アウト"
"1937","1L","春","05","村田　重治","16192","L","4","0","3","1","0","0","0","1","3","0","1","0","NA","NA","NA","NA","0.000","77","57","14.67","17","1","1","0","19","0","0","8","1","0","13","9","5.52","","44"
"1937","1L","春","02","菊矢　吉男","659","R","4","0","3","1","0","0","0","1","3","0","0","0","NA","NA","NA","NA","0.000","57","48","12.67","8","0","0","0","8","0","1","7","0","0","7","6","4.26","","38"
"1937","1L","春","21","望月　潤一","16233","L","3","1","0","0","0","0","0","1","2","0","1","0","NA","NA","NA","NA","0.000","57","40","11.00","11","0","2","0","15","0","0","3","0","1","14","9","7.36","","33"
"1937","1L","春","04","森　弘太郎","324","R","2","0","1","0","0","0","0","0","2","0","0","0","NA","NA","NA","NA","0.000","46","44","9.33","14","0","0","0","2","0","0","8","0","0","9","7","6.75","","28"
"1937","1L","春","07","平川　喜代美","16108","R","2","0","1","1","0","0","0","1","1","0","1","0","NA","NA","NA","NA","0.000","31","23","6.67","4","0","0","0","8","0","0","2","1","1","4","3","4.05","","20"
"1937","1L","春","04","宮武　三郎","16075","R","2","0","0","1","0","0","0","1","1","0","1","0","NA","NA","NA","NA","0.000","33","23","5.33","7","1","0","0","10","0","0","1","0","0","6","4","6.75","","16"
"1937","1L","春","02","青木　正一","16204","R","3","0","0","0","0","0","0","0","3","1","0","0","NA","NA","NA","NA","1.000","26","20","5.00","6","0","0","0","6","0","0","5","0","0","2","2","3.60","","15"
"1937","1L","春","03","伊藤　国雄","16226","R","2","0","1","0","0","0","0","0","2","0","0","0","NA","NA","NA","NA","0.000","26","23","5.00","10","0","0","0","3","0","0","1","0","0","9","7","12.60","","15"
"1937","1L","春","01","青柴　憲一","16116","R","1","0","1","0","0","0","0","0","1","0","0","0","NA","NA","NA","NA","0.000","10","10","3.00","1","0","0","0","0","0","0","0","0","0","0","0","0.00","","9"
"1937","1L","春","02","橋本　正吾","16178","L","1","0","1","0","0","0","0","0","1","0","0","0","NA","NA","NA","NA","0.000","11","7","2.00","1","0","0","0","4","0","0","2","0","0","2","0","0.00","","6"
"1937","1L","秋","06","野口　明","169","R","33","20","6","6","2","3","0","26","7","15","15","1","NA","NA","NA","NA","0.500","1010","896","235.33","223","11","20","0","92","0","2","81","2","0","103","76","2.90","","706"
"1937","1L","秋","21","畑福　俊英","16121","R","29","16","4","8","2","3","1","24","5","12","11","1","NA","NA","NA","NA","0.522","871","766","196.00","186","11","9","0","95","0","1","84","2","1","104","78","3.58","","588"
"1937","1L","秋","02","西村　幸生","16096","R","25","14","6","3","1","3","0","17","8","15","3","0","NA","NA","NA","NA","0.833","732","643","182.33","131","2","10","0","76","0","3","103","1","0","46","30","1.48","","547"
"1937","1L","秋","01","スタルヒン","222","R","26","13","6","5","0","4","1","18","8","15","7","0","NA","NA","NA","NA","0.682","658","595","164.67","115","0","9","0","51","0","2","95","2","0","53","34","1.85","","494"
"1937","1L","秋","21","中河　美芳","16256","L","20","12","3","6","1","1","0","18","2","13","5","0","NA","NA","NA","NA","0.722","654","582","154.00","126","0","9","0","63","0","0","58","1","0","58","35","2.05","","462"
"1937","1L","秋","07","鈴木　鶴雄","16150","R","23","10","6","8","2","1","0","18","5","9","7","0","NA","NA","NA","NA","0.563","657","575","152.00","143","2","11","0","67","0","4","47","3","0","58","41","2.43","","456"
"1937","1L","秋","03","森井　茂","532","R","27","8","7","11","2","2","1","19","8","5","11","1","NA","NA","NA","NA","0.313","641","579","149.67","150","3","5","0","51","0","6","40","1","0","74","56","3.36","","449"
"1937","1L","秋","01","沢村　栄治","16191","R","20","12","3","5","2","3","1","17","3","9","6","0","NA","NA","NA","NA","0.600","575","507","140.00","99","1","14","0","53","0","1","129","3","0","50","37","2.38","","420"
"1937","1L","秋","04","石田　光彦","325","R","20","7","6","4","1","0","1","11","9","5","4","3","NA","NA","NA","NA","0.556","481","420","114.00","96","4","8","0","53","0","0","46","1","1","42","35","2.76","","342"
