"1937","1L","21","筒井　良武","16175"
"1937","1L","21","野村　実","16103"
"1937","1L","21","石井　秋雄","16027"
"1937","1L","21","辻　信夫","16037"
"1937","1L","21","山本　博愛","16009"
"1937","1L","21","金井　清","15995"
"1937","1L","21","高橋　吉雄","446"
"1937","1L","21","中根　之","16094"
"1937","1L","21","太田　健一","16030"
"1937","1L","21","杉田屋　守","16080"
"1937","1L","21","田村　稔","16210"
"1937","1L","21","寺内　一隆","16117"
"1937","1L","21","畑福　俊英","16121"
"1937","1L","21","大石　綱","16352"
"1937","1L","21","藤野　文三郎","16346"
"1937","1L","21","古川　正男","16148"
"1937","1L","21","松本　操","16334"
"1937","1L","21","望月　潤一","16233"
"1937","1L","21","中河　美芳","16256"
"1937","1L","21","斎藤　正寿","16354"
"1937","1L","21","村沢　秀雄","16340"
"1937","1L","21","村沢　秀雄","16340"
"1937","1L","21","森　茂雄","16070"
"1937","CL","1","井上　康弘","16229"
"1937","PL","4","山田　伝","260"
"1937","PL","4","野上　清光","16351"
"1937","PL","4","野上　清光","16351"
"1937","PL","4","山田　伝","260"
"1938","1L","1","青柴　憲一","16116"
"1938","1L","1","スタルヒン","222"
"1938","1L","1","成田　友三郎","16201"
"1938","1L","1","前川　八郎","637"
"1938","1L","1","野村　高義","16235"
"1938","1L","1","田代　須恵雄","16040"
"1938","1L","1","吉原　正喜","16241"
"1938","1L","1","伊藤　健太郎","16188"
"1938","1L","1","白石　敏男","215"
"1938","1L","1","永沢　富士雄","16066"
"1938","1L","1","三原　修","15562"
"1938","1L","1","水原　茂","464"
"1938","1L","1","井上　康弘","16229"
"1938","1L","1","内海　五十雄","16137"
"1938","1L","1","川上　哲治","95"
"1938","1L","1","千葉　茂","23"
"1938","1L","1","中島　治康","155"
"1938","1L","1","山本　栄一郎","16065"
"1938","1L","1","呉　波","439"
"1938","1L","1","平山　菊二","15147"
"1938","1L","1","三田　政夫","16243"
"1938","1L","1","楠　安夫","14962"
"1938","1L","1","岩本　章","449"
"1938","1L","1","中山　武","16173"
"1938","1L","2","広田　修三","16144"
"1938","1L","2","門前　真佐人","14900"
"1938","1L","2","田中　義雄","15573"
"1938","1L","2","伊賀上　良平","15023"
"1938","1L","2","岡田　宗芳","16194"
"1938","1L","2","景浦　将","16155"
"1938","1L","2","藤井　勇","458"
"1938","1L","2","藤村　富美男","41"
"1938","1L","2","松木　謙治郎","445"
"1938","1L","2","御園生　崇男","326"
"1938","1L","2","奈良　友夫","16202"
"1938","1L","2","本堂　保次","64"
"1938","1L","2","皆川　定之","15188"
"1938","1L","2","山口　政信","15260"
"1938","1L","2","玉井　栄","16228"
"1938","1L","2","塚本　博睦","15220"
"1938","1L","2","松広　金一","16171"
"1938","1L","2","釣　常雄","16206"
